
SetupTitle, DualSET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, R1, absIrow, R2
TestParameter, Function.User.Unit, ohm, A, ohm
TestParameter, Function.User.Definition, abs((Vrow-Vgate)/Irow), abs(Irow), abs(Vgate/Irow)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vrow
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absIrow, Vgate
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, -0.1
TestParameter, Output.Graph.YAxis.Top, 1, 0.1
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, Vrow, Vcol, R1, R2, Vgate, Irow
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/21/2019 16:33:12
MetaData, TestRecord.TestTarget, 1,2
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 1.4 V max
MetaData, TestRecord.LinkKey, ff4582ed-df0f-4acc-9bc3-1ac63c808de2
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vrow
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absIrow, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, V
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.1E-07, 4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0021, 0.52
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5357142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 238.10765802018204
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5357142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 238.10765802018204
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5357142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 238.10765802018204
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5357142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 238.10765802018204
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5357142857142857
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 238.10765802018204
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:MP, Name=Vrow, Direction=Single, Linear/Log=LINEAR, Start=0 V, Stop=1.4 V, Step=14 mV, No. of Steps=101, Compliance=3 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=Vcol, Source Mode=V, Source=0 V, Compliance=100 mA	[CONSTANTS] Unit=SMU1:MP, Name=Igate, Source Mode=I, Source=100 fA, Compliance=100 mV
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0.5	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vrow, Vcol, R1, R2, Vgate, Irow
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, ohm, ohm, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, DualSET
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 1, 1, 1, 1, 1, 1, 1
DataName, Vrow, Vcol, Irow, Vgate, R1, absIrow, R2
DataValue, 0, 0, 1.1500339999999998E-07, 3.9999999999999996E-05, 347.815803706673, 1.1500339999999998E-07, 347.815803706673
DataValue, 0.014, 0, 1.9364E-05, 0.00468, 481.30551538938238, 1.9364E-05, 241.68560214831646
DataValue, 0.028, 0, 3.86E-05, 0.0094, 481.86528497409319, 3.86E-05, 243.52331606217615
DataValue, 0.042, 0, 5.7944E-05, 0.014079999999999999, 481.8445395554329, 5.7944E-05, 242.99323484743889
DataValue, 0.056, 0, 7.7556E-05, 0.0188, 479.65341172829949, 7.7556E-05, 242.40548764763526
DataValue, 0.07, 0, 9.7246E-05, 0.023639999999999998, 476.72911996380327, 9.7246E-05, 243.09483166402731
DataValue, 0.084, 0, 0.00011694, 0.028399999999999998, 475.45749957243038, 0.00011694, 242.85958611253633
DataValue, 0.098, 0, 0.00013696000000000002, 0.03324, 472.838785046729, 0.00013696000000000002, 242.69859813084108
DataValue, 0.112, 0, 0.00015736, 0.03816, 469.24250127097105, 0.00015736, 242.50127097102185
DataValue, 0.126, 0, 0.00017774000000000002, 0.04316, 466.07404073365586, 0.00017774000000000002, 242.82660065263866
DataValue, 0.14, 0, 0.00019836000000000002, 0.048279999999999997, 462.39161121193797, 0.00019836000000000002, 243.39584593668073
DataValue, 0.154, 0, 0.00021978, 0.05332, 458.09445809445805, 0.00021978, 242.6062426062426
DataValue, 0.168, 0, 0.00024096000000000002, 0.058519999999999996, 454.34926958831346, 0.00024096000000000002, 242.86188579017261
DataValue, 0.182, 0, 0.00026262000000000003, 0.06376, 450.23227476962904, 0.00026262000000000003, 242.78425100906247
DataValue, 0.196, 0, 0.00028382, 0.06896, 447.60763864421114, 0.00028382, 242.97089704742439
DataValue, 0.21000000000000002, 0, 0.00030608, 0.07432, 443.282801881861, 0.00030608, 242.81233664401461
DataValue, 0.224, 0, 0.00032832, 0.07984, 439.08382066276806, 0.00032832, 243.17738791423
DataValue, 0.23800000000000002, 0, 0.00035154, 0.085359999999999991, 434.20378904249878, 0.00035154, 242.81731808613526
DataValue, 0.252, 0, 0.00037462000000000004, 0.09088, 430.08915701243916, 0.00037462000000000004, 242.59249372697664
DataValue, 0.266, 0, 0.00039736000000000003, 0.09644, 426.71632776323736, 0.00039736000000000003, 242.7018320918059
DataValue, 0.28, 0, 0.00042198, 0.10228, 421.15740082468369, 0.00042198, 242.38115550500021
DataValue, 0.29400000000000004, 0, 0.00044494, 0.10804, 417.94399244842009, 0.00044494, 242.81925652897019
DataValue, 0.308, 0, 0.00046924000000000005, 0.1138, 413.86071093683393, 0.00046924000000000005, 242.51981928224359
DataValue, 0.322, 0, 0.00049354, 0.11975999999999999, 409.77428374599839, 0.00049354, 242.65510394294282
DataValue, 0.336, 0, 0.0005176, 0.12575999999999998, 406.18238021638336, 0.0005176, 242.96754250386394
DataValue, 0.35000000000000003, 0, 0.00054062, 0.13132, 404.498538714809, 0.00054062, 242.90629277496205
DataValue, 0.364, 0, 0.00056658, 0.13752, 399.73172367538564, 0.00056658, 242.71947474319603
DataValue, 0.378, 0, 0.0005927, 0.14384, 395.07339294752825, 0.0005927, 242.6860131601147
DataValue, 0.392, 0, 0.0006177, 0.14992, 391.90545572284282, 0.0006177, 242.70681560628137
DataValue, 0.406, 0, 0.00064310000000000007, 0.15628, 388.30663971388589, 0.00064310000000000007, 243.01041828642511
DataValue, 0.42000000000000004, 0, 0.0006663000000000001, 0.16204, 387.15293411376263, 0.0006663000000000001, 243.19375656611132
DataValue, 0.434, 0, 0.00069658, 0.16876, 380.77464182147065, 0.00069658, 242.26937322346319
DataValue, 0.448, 0, 0.00072124, 0.17512, 378.348399977816, 0.00072124, 242.80405967500414
DataValue, 0.462, 0, 0.00074588000000000009, 0.18131999999999998, 376.30718077975013, 0.00074588000000000009, 243.09540408644816
DataValue, 0.47600000000000003, 0, 0.0007736, 0.18803999999999999, 372.23371251292662, 0.0007736, 243.07135470527402
DataValue, 0.49000000000000005, 0, 0.00080062, 0.19463999999999998, 368.91409157902632, 0.00080062, 243.1115885188978
DataValue, 0.504, 0, 0.00082708, 0.20107999999999998, 366.25235769212173, 0.00082708, 243.12037529622285
DataValue, 0.518, 0, 0.00085324, 0.20776, 363.60226899817167, 0.00085324, 243.49538230743988
DataValue, 0.532, 0, 0.00087896, 0.21416, 361.60917447892967, 0.00087896, 243.651588240648
DataValue, 0.546, 0, 0.00090736000000000007, 0.22083999999999998, 358.35831423029452, 0.00090736000000000007, 243.38740962793153
DataValue, 0.56, 0, 0.00093334000000000006, 0.22735999999999998, 356.39745430389786, 0.00093334000000000006, 243.59826001242845
DataValue, 0.57400000000000007, 0, 0.00095948000000000008, 0.23387999999999998, 354.48367865927383, 0.00095948000000000008, 243.75703506065781
DataValue, 0.58800000000000008, 0, 0.00098614000000000015, 0.24064, 352.24207516174181, 0.00098614000000000015, 244.0221469568215
DataValue, 0.602, 0, 0.00101556, 0.24747999999999998, 349.0881877978652, 0.00101556, 243.68821143014691
DataValue, 0.616, 0, 0.00104346, 0.2542, 346.73106779368641, 0.00104346, 243.61259655377302
DataValue, 0.63, 0, 0.0010709200000000002, 0.26136, 344.22739326933851, 0.0010709200000000002, 244.05184327494112
DataValue, 0.644, 0, 0.0010994400000000001, 0.26852, 341.51931892599868, 0.0010994400000000001, 244.23342792694459
DataValue, 0.658, 0, 0.0011285800000000001, 0.27455999999999997, 339.75438161229158, 0.0011285800000000001, 243.27916496836727
DataValue, 0.672, 0, 0.001158, 0.2824, 336.44214162348885, 0.001158, 243.86873920552677
DataValue, 0.686, 0, 0.0011888, 0.29072, 332.5033647375505, 0.0011888, 244.54912516823686
DataValue, 0.70000000000000007, 0, 0.00122, 0.29852, 329.08196721311481, 0.00122, 244.68852459016395
DataValue, 0.71400000000000008, 0, 0.0012454, 0.30524, 328.21583427011404, 0.0012454, 245.09394572025053
DataValue, 0.728, 0, 0.0012688, 0.31184, 327.99495586380829, 0.0012688, 245.77553593947036
DataValue, 0.742, 0, 0.0012980000000000001, 0.3188, 326.04006163328194, 0.0012980000000000001, 245.60862865947607
DataValue, 0.756, 0, 0.0013338, 0.326, 322.38716449242764, 0.0013338, 244.41445494077073
DataValue, 0.77, 0, 0.0013604, 0.33299999999999996, 321.22905027932961, 0.0013604, 244.78094678035868
DataValue, 0.784, 0, 0.0013830000000000001, 0.33668, 323.44179320318148, 0.0013830000000000001, 243.44179320318145
DataValue, 0.798, 0, 0.0014106000000000001, 0.34487999999999996, 321.22501063377291, 0.0014106000000000001, 244.4917056571671
DataValue, 0.812, 0, 0.0014312, 0.34947999999999996, 323.16936836221356, 0.0014312, 244.18669647847955
DataValue, 0.82600000000000007, 0, 0.001467, 0.36024, 317.49147920927066, 0.001467, 245.56237218813905
DataValue, 0.84000000000000008, 0, 0.0014914, 0.36484, 318.59997317956288, 0.0014914, 244.62920745608153
DataValue, 0.85400000000000009, 0, 0.0015214, 0.37348, 315.84067306428295, 0.0015214, 245.4844222426712
DataValue, 0.868, 0, 0.0015438000000000001, 0.37895999999999996, 316.77678455758519, 0.0015438000000000001, 245.47221142635053
DataValue, 0.882, 0, 0.0015922, 0.38883999999999996, 309.73495791985937, 0.0015922, 244.21555081019969
DataValue, 0.896, 0, 0.0016106, 0.39588, 310.51781944616914, 0.0016106, 245.79659754128898
DataValue, 0.91, 0, 0.0016364, 0.40204, 310.41310193106818, 0.0016364, 245.6856514299682
DataValue, 0.924, 0, 0.0016582, 0.408, 311.18079845615728, 0.0016582, 246.04993366300806
DataValue, 0.93800000000000006, 0, 0.0016926, 0.41716, 307.71593997400453, 0.0016926, 246.4610658159045
DataValue, 0.95200000000000007, 0, 0.0017118, 0.41952, 311.06437667951866, 0.0017118, 245.07535927094287
DataValue, 0.96600000000000008, 0, 0.001715, 0.42519999999999997, 315.33527696793016, 0.001715, 247.93002915451893
DataValue, 0.98000000000000009, 0, 0.0017648, 0.4362, 308.13689936536724, 0.0017648, 247.16681776971893
DataValue, 0.994, 0, 0.0017904, 0.4442, 307.08221626452195, 0.0017904, 248.10098302055405
DataValue, 1.008, 0, 0.0017992, 0.44416, 313.38372610048913, 0.0017992, 246.86527345486883
DataValue, 1.022, 0, 0.0018134, 0.45404, 313.20172052498071, 0.0018134, 250.38050071688542
DataValue, 1.036, 0, 0.00188, 0.4566, 308.19148936170217, 0.00188, 242.87234042553192
DataValue, 1.05, 0, 0.0018688, 0.46315999999999996, 314.01969178082192, 0.0018688, 247.83818493150682
DataValue, 1.064, 0, 0.001916, 0.47496, 307.43215031315242, 0.001916, 247.89144050104383
DataValue, 1.078, 0, 0.0019624, 0.47924, 305.11618426416635, 0.0019624, 244.21116999592337
DataValue, 1.092, 0, 0.0019684, 0.48935999999999996, 306.15728510465357, 0.0019684, 248.60800650274334
